time,user,coin,side,px,sz,crossed
2023-05-02T09:44:26Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5493,100,false
2023-05-02T09:44:31Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5514,46.2,false
2023-05-02T09:44:32Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5514,53.8,false
2023-05-02T09:44:36Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.552,100,false
2023-05-02T09:44:47Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5505,100,false
2023-05-02T09:44:53Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5495,15.6,false
2023-05-02T09:44:53Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5495,184.4,false
2023-05-02T09:45:00Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.55,100,false
2023-05-02T09:45:04Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5565,37.9,false
2023-05-02T09:45:04Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5565,37.9,false
2023-05-02T09:45:05Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5565,24.2,false
2023-05-02T09:45:11Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5614,100,false
2023-05-02T09:45:16Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5612,49.1,false
2023-05-02T09:45:16Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5612,50.9,false
2023-05-02T09:45:23Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.554,100,false
2023-05-02T09:45:27Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5533,100,false
2023-05-02T09:45:36Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5552,100,false
2023-05-02T09:45:38Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5533,100,false
2023-05-02T09:45:39Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5547,100,false
2023-05-02T09:45:42Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5547,100,false
2023-05-02T09:45:58Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5587,100,false
2023-05-02T09:46:11Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5581,300,false
2023-05-02T09:46:16Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5606,100,false
2023-05-02T09:46:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5586,24.7,false
2023-05-02T09:46:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5586,75.3,false
2023-05-02T09:46:23Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5554,100,false
2023-05-02T09:46:32Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5551,100,false
2023-05-02T09:46:34Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5565,100,false
2023-05-02T09:46:48Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5582,121.9,false
2023-05-02T09:46:48Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5582,178.1,false
2023-05-02T09:47:02Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5553,100,false
2023-05-02T09:47:36Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5455,300,false
2023-05-02T09:47:45Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5454,100,false
2023-05-02T09:47:52Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5464,44.8,false
2023-05-02T09:47:52Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5464,55.2,false
2023-05-02T09:47:59Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5435,200,false
2023-05-02T09:48:27Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.539,200,false
2023-05-02T09:48:32Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.537,46.7,false
2023-05-02T09:48:32Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.537,46.7,false
2023-05-02T09:48:32Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.537,6.6,false
2023-05-02T09:48:34Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5394,100,false
2023-05-02T09:48:40Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.539,100,false
2023-05-02T09:48:42Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5374,100,false
2023-05-02T09:48:58Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5385,400,false
2023-05-02T09:49:01Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.541,34.3,false
2023-05-02T09:49:01Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.541,65.7,false
2023-05-02T09:49:05Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5405,100,false
2023-05-02T09:49:17Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5416,36.2,false
2023-05-02T09:49:17Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5416,363.8,false
2023-05-02T09:49:59Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5383,26.3,false
2023-05-02T09:49:59Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5383,73.7,false
2023-05-02T09:50:02Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5362,100,false
2023-05-02T09:50:25Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5377,200,false
2023-05-02T09:50:34Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5408,200,false
2023-05-02T09:50:40Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.538,44.1,false
2023-05-02T09:50:40Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.538,44.1,false
2023-05-02T09:50:41Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.538,111.8,false
2023-05-02T09:50:47Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5375,100,false
2023-05-02T09:51:00Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5358,100,false
2023-05-02T09:51:10Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5351,165.1,false
2023-05-02T09:51:10Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5351,34.9,false
2023-05-02T09:51:20Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5324,100,false
2023-05-02T09:51:24Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5324,100,false
2023-05-02T09:51:35Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5354,100,false
2023-05-02T09:52:04Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5341,39.6,false
2023-05-02T09:52:04Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5341,60.4,false
2023-05-02T09:52:05Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.535,40.2,false
2023-05-02T09:52:05Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.535,40.2,false
2023-05-02T09:52:06Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.535,19.6,false
2023-05-02T09:52:10Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5303,100,false
2023-05-02T09:52:31Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5306,42.8,false
2023-05-02T09:52:31Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5306,57.2,false
2023-05-02T09:52:33Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5335,100,false
2023-05-02T09:52:41Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5305,100,false
2023-05-02T09:52:46Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5285,100,false
2023-05-02T09:52:57Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5295,109.8,false
2023-05-02T09:52:57Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5295,190.7,false
2023-05-02T09:52:59Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5295,299.5,false
2023-05-02T09:53:09Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5306,41.4,false
2023-05-02T09:53:09Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5306,41.4,false
2023-05-02T09:53:09Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5306,117.2,false
2023-05-02T09:53:22Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5294,100,false
2023-05-02T09:54:03Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5301,100,false
2023-05-02T09:54:08Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5289,100,false
2023-05-02T09:54:11Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5301,100,false
2023-05-02T09:54:18Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5295,100,false
2023-05-02T09:54:44Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5319,100,false
2023-05-02T09:54:50Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5324,100,false
2023-05-02T09:54:55Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5314,100,false
2023-05-02T09:55:10Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5325,200,false
2023-05-02T09:55:18Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5335,200,false
2023-05-02T09:55:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5314,48.8,false
2023-05-02T09:55:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5314,48.8,false
2023-05-02T09:55:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5314,2.4,false
2023-05-02T09:55:27Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5319,100,false
2023-05-02T09:55:29Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5328,100,false
2023-05-02T09:55:31Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5364,100,false
2023-05-02T09:55:45Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5406,27.7,false
2023-05-02T09:55:45Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5406,27.7,false
2023-05-02T09:55:45Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5406,271.4,false
2023-05-02T09:55:45Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5406,73.2,false
2023-05-02T09:55:49Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5388,200,false
2023-05-02T09:56:03Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5328,200,false
2023-05-02T09:56:09Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5323,200,false
2023-05-02T09:56:12Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5354,100,false
2023-05-02T09:56:28Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5361,295.5,false
2023-05-02T09:56:28Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5361,4.5,false
2023-05-02T09:56:42Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.542,100,false
2023-05-02T09:56:50Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.542,100,false
2023-05-02T09:56:55Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5435,100,false
2023-05-02T09:57:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5407,11.1,false
2023-05-02T09:57:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5407,88.9,false
2023-05-02T09:57:47Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5351,100,false
2023-05-02T09:58:00Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.535,100,false
2023-05-02T09:58:02Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5383,17.4,false
2023-05-02T09:58:02Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5383,17.4,false
2023-05-02T09:58:03Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5383,65.2,false
2023-05-02T09:58:05Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5364,100,false
2023-05-02T09:58:25Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5423,200,false
2023-05-02T09:58:29Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5417,100,false
2023-05-02T09:58:30Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5409,100,false
2023-05-02T09:58:34Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5391,10.4,false
2023-05-02T09:58:34Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5391,389.6,false
2023-05-02T09:58:41Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5427,100,false
2023-05-02T09:58:48Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.542,5.1,false
2023-05-02T09:58:48Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.542,5.1,false
2023-05-02T09:58:48Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.542,5.1,false
2023-05-02T09:58:48Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.542,5.1,false
2023-05-02T09:58:48Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.542,5.1,false
2023-05-02T09:58:48Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.542,5.1,false
2023-05-02T09:58:49Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.542,69.4,false
2023-05-02T09:58:51Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5406,100,false
2023-05-02T09:59:16Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5421,41.5,false
2023-05-02T09:59:16Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5421,41.5,false
2023-05-02T09:59:16Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5421,217,false
2023-05-02T09:59:18Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5423,100,false
2023-05-02T09:59:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5398,77.5,false
2023-05-02T09:59:26Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5398,22.5,false
2023-05-02T10:00:07Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5419,155.6,false
2023-05-02T10:00:07Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5419,44.4,false
2023-05-02T10:00:10Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5454,100,false
2023-05-02T10:00:17Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5571,100,false
2023-05-02T10:00:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5567,100,false
2023-05-02T10:00:23Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5583,100,false
2023-05-02T10:00:25Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5575,100,false
2023-05-02T10:00:38Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.559,100,false
2023-05-02T10:00:47Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5595,100,false
2023-05-02T10:00:49Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5546,100,false
2023-05-02T10:01:05Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5563,100,false
2023-05-02T10:01:09Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5531,100,false
2023-05-02T10:01:16Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5512,33.8,false
2023-05-02T10:01:16Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5512,66.2,false
2023-05-02T10:01:19Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5468,100,false
2023-05-02T10:01:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5507,13,false
2023-05-02T10:01:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5507,87,false
2023-05-02T10:01:40Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5582,100,false
2023-05-02T10:01:44Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5618,100,false
2023-05-02T10:01:51Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5587,100,false
2023-05-02T10:01:59Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5576,100,false
2023-05-02T10:02:02Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.556,100,false
2023-05-02T10:02:06Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5547,100,false
2023-05-02T10:02:22Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5539,700,false
2023-05-02T10:02:23Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5531,1.5,false
2023-05-02T10:02:23Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5531,698.5,false
2023-05-02T10:02:32Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5544,900,false
2023-05-02T10:02:43Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5548,40.2,false
2023-05-02T10:02:43Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5548,159.8,false
2023-05-02T10:02:56Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.552,200,false
2023-05-02T10:02:58Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5552,200,false
2023-05-02T10:03:05Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5533,100,false
2023-05-02T10:03:14Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5496,300,false
2023-05-02T10:03:17Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5502,300,false
2023-05-02T10:03:26Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5574,40.5,false
2023-05-02T10:03:26Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5574,40.5,false
2023-05-02T10:03:26Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5574,419,false
2023-05-02T10:03:30Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5556,200,false
2023-05-02T10:03:36Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5512,100,false
2023-05-02T10:03:44Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5526,18.6,false
2023-05-02T10:03:44Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5526,18.6,false
2023-05-02T10:03:45Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5526,18.6,false
2023-05-02T10:03:45Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5526,18.6,false
2023-05-02T10:03:45Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5526,225.6,false
2023-05-02T10:03:59Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5515,78.2,false
2023-05-02T10:04:00Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5515,121.8,false
2023-05-02T10:04:07Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5445,100,false
2023-05-02T10:04:10Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5461,114.3,false
2023-05-02T10:04:10Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5461,185.7,false
2023-05-02T10:04:12Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5424,100,false
2023-05-02T10:04:23Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5435,100,false
2023-05-02T10:04:26Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5404,100,false
2023-05-02T10:04:31Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5442,100,false
2023-05-02T10:04:38Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5412,91.8,false
2023-05-02T10:04:41Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5422,100,false
2023-05-02T10:04:47Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5394,100,false
2023-05-02T10:04:54Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5413,24.4,false
2023-05-02T10:04:54Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5413,75.6,false
2023-05-02T10:04:58Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5425,100,false
2023-05-02T10:05:10Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5454,100,false
2023-05-02T10:05:29Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5392,391.8,false
2023-05-02T10:05:36Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5403,100,false
2023-05-02T10:05:44Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5383,100,false
2023-05-02T10:05:48Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5366,100,false
2023-05-02T10:05:51Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5378,43.6,false
2023-05-02T10:05:52Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5378,56.4,false
2023-05-02T10:05:53Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5351,100,false
2023-05-02T10:06:19Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5325,300,false
2023-05-02T10:06:35Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5336,200,false
2023-05-02T10:06:45Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5299,44.5,false
2023-05-02T10:06:51Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5299,55.5,false
2023-05-02T10:07:03Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5266,300,false
2023-05-02T10:07:09Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5305,200,false
2023-05-02T10:07:13Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5275,100,false
2023-05-02T10:08:29Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5218,300,false
2023-05-02T10:08:36Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5221,100,false
2023-05-02T10:09:01Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.523,100,false
2023-05-02T10:09:03Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5263,100,false
2023-05-02T10:09:20Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5275,195.2,false
2023-05-02T10:09:20Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5275,304.8,false
2023-05-02T10:09:32Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5294,100,false
2023-05-02T10:09:33Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5324,100,false
2023-05-02T10:09:50Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5335,100,false
2023-05-02T10:09:54Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5352,100,false
2023-05-02T10:10:02Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5359,100,false
2023-05-02T10:10:09Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5354,100,false
2023-05-02T10:10:14Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5364,100,false
2023-05-02T10:10:21Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5387,100,false
2023-05-02T10:10:27Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.54,100,false
2023-05-02T10:10:29Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Ask,7.5386,100,false
2023-05-02T10:11:01Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5495,400,false
2023-05-02T10:11:06Z,0x89c95863d976998b78784a7ffe0020ce458bcfe5,INJ,Bid,7.5461,100,false
